Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date..dd.mm.yyyy.,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
166059,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,Bangladesh,Dhaka,Montaj poultry farm,23.852866,89.965788,National authorities,Confirmed,Domestic,Chicken,23/11/2011,24/11/2011,,
203705,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Guangdong Sheng,Guangdong,23.132191,113.266530999,International reference laboratory,Confirmed,Domestic,Chicken,01/11/2011,01/11/2011,,
165617,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Fayoum,El Amrya,29.328,30.891,National authorities,Confirmed,Domestic,Chicken,24/10/2011,25/10/2011,,
165614,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Gharbia,Elsamalawia,30.727,31.211,National authorities,Confirmed,Domestic,Unspecified Bird,18/10/2011,19/10/2011,,
166112,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,BEREKAH,-6.854125,106.697069,National authorities,Confirmed,Domestic,Chicken,07/10/2011,10/10/2011,,
164531,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,Bangladesh,Khulna,Zahangir Alam farm,23.6041,88.7721,National authorities,Confirmed,Domestic,Chicken,27/08/2011,29/08/2011,,
201969,Influenza - Avian,H9N2 LPAI,Africa,Northern Africa,Egypt,Kalyoubia,Tasfa,30.554126,31.274283,International reference laboratory,Confirmed,Domestic,Chicken,25/08/2011,25/08/2011,,
165161,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Nangroe Aceh Darussalam,JULI KEUDEE DUA,5.161998,96.664191,National authorities,Confirmed,Domestic,Chicken,13/08/2011,14/08/2011,,
165187,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sulawesi Barat,LABUANG,-3.536349,118.971748,National authorities,Confirmed,Domestic,Chicken,08/08/2011,14/08/2011,,
165182,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sulawesi Selatan,PANDANG,-5.155257,119.452187,National authorities,Confirmed,Domestic,Chicken,01/08/2011,02/08/2011,,
164853,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Daerah Istimewa Yogyakarta,SEMIN,-7.889454,110.728511,National authorities,Confirmed,Domestic,Chicken,13/07/2011,16/07/2011,,
163910,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Behera,Fesha,31.126,30.549,National authorities,Confirmed,Domestic,Chicken,12/07/2011,13/07/2011,,
164848,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sulawesi Selatan,LEPPANGANG,-3.714725,119.633349,National authorities,Confirmed,Domestic,Chicken,07/07/2011,07/07/2011,,
203635,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Beijing Shi,Guizhou,26.598194,106.70740999,International reference laboratory,Confirmed,Domestic,Chicken,01/07/2011,01/07/2011,,
203664,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Shanxi Sheng,Shanxi,37.873532,112.562398,International reference laboratory,Confirmed,Domestic,Chicken,01/07/2011,01/07/2011,,
203682,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Hubei Sheng,Guangdong,23.132191,113.266530999,International reference laboratory,Confirmed,Domestic,Chicken,01/07/2011,01/07/2011,,
163700,Influenza - Avian,H7N7 LPAI,Europe,Western Europe,Germany,Nordrhein-Westfalen,Rheda-Wiedenbr?ck,51.850763,8.368827,OIE,Confirmed,Domestic,Chicken,22/06/2011,30/06/2011,,
163683,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Damietta,Elnasria,31.317,31.717,National authorities,Confirmed,Domestic,Chicken,21/06/2011,22/06/2011,,
164414,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,CIJANGKAR,-7.00672,106.953653,National authorities,Confirmed,Domestic,Unspecified Bird,01/06/2011,08/06/2011,,
163585,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Bengkulu,JALAN GEDANG,-3.825366,102.29985,National authorities,Confirmed,Domestic,Chicken,20/05/2011,21/05/2011,,
163649,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Lampung,TOTO KATON,-5.000006,105.000028,National authorities,Confirmed,Domestic,Chicken,06/05/2011,13/05/2011,,
163641,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,SUDIMORO,-7.62935,110.335998,National authorities,Confirmed,Domestic,Chicken,05/05/2011,07/05/2011,,
162492,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menoufia,Qwesna El Balad,30.55,31.133,National authorities,Confirmed,Domestic,Chicken,28/04/2011,29/04/2011,,
162492,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menoufia,Qwesna El Balad,30.55,31.133,National authorities,Confirmed,Domestic,Duck,28/04/2011,29/04/2011,,
162490,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menoufia,El Batanon,30.617,30.983,National authorities,Confirmed,Domestic,Chicken,27/04/2011,28/04/2011,,
162472,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,Bangladesh,Dhaka,Abdul Jalil poultry farm,24.0577,90.9909,National authorities,Confirmed,Domestic,Chicken,23/04/2011,23/04/2011,,
163132,Influenza - Avian,H5N2 HPAI,Africa,Southern Africa,South Africa,Eastern Cape,AI_WCP2011_21,-33.52722,25.54833,OIE,Confirmed,Domestic,Ostrich,19/04/2011,10/06/2011,,
163274,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Bengkulu,SRIKATON,-3.723866,102.268983,National authorities,Confirmed,Domestic,Chicken,18/04/2011,21/04/2011,,
163322,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Lampung,YOSOREJO,-5.000011,105.000031,National authorities,Confirmed,Domestic,Chicken,18/04/2011,23/04/2011,,
161949,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menia,Der moas,27.656,30.786,National authorities,Confirmed,Domestic,Chicken,11/04/2011,12/04/2011,,
163295,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,KARANGKAMULYAN,-7.000035,108.000046,National authorities,Confirmed,Domestic,Chicken,11/04/2011,15/04/2011,,
161877,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Damietta,Ghiet Elnasara,31.413,31.834,National authorities,Confirmed,Domestic,Chicken,10/04/2011,11/04/2011,,
161877,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Damietta,Ghiet Elnasara,31.413,31.834,National authorities,Confirmed,Domestic,Unspecified Bird,10/04/2011,11/04/2011,,
163407,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sumatera Barat,BATU HAMPAR,-1.238583,100.4868,National authorities,Confirmed,Domestic,Unspecified Bird,10/04/2011,12/04/2011,,
163419,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sumatera Barat,PITALAH,-0.491383,100.4706,National authorities,Confirmed,Domestic,Chicken,07/04/2011,07/04/2011,,
163340,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Riau,SIMPANG PERAK JAYA,0.458933,101.900566,National authorities,Confirmed,Domestic,Chicken,31/03/2011,01/04/2011,,
162204,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Bali,BURUAN,-8.461,115.139816,National authorities,Confirmed,Domestic,Chicken,30/03/2011,30/03/2011,,
162139,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sumatera Barat,BUKIT LIMBUKU,-0.019945,100.06847,National authorities,Confirmed,Domestic,Chicken,24/03/2011,25/03/2011,,
161733,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,Bangladesh,Dhaka,Pusti Bahumukhi Farm  Kazirgaon  Baronagar,23.76817,90.57049,National authorities,Confirmed,Domestic,Chicken,23/03/2011,24/03/2011,,
162203,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Bali,MARGA,-8.469466,115.167416,National authorities,Confirmed,Domestic,Chicken,18/03/2011,18/03/2011,,
162143,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sumatera Barat,MUNGO,-0.266816,100.690966,National authorities,Confirmed,Domestic,Chicken,13/03/2011,14/03/2011,,
162117,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sumatera Barat,BALAI NARCH,-0.578666,100.096583,National authorities,Confirmed,Domestic,Chicken,07/03/2011,13/03/2011,,
162180,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sumatera Barat,DUKU,-1.213533,100.502166,National authorities,Confirmed,Domestic,Chicken,03/03/2011,07/03/2011,,
203188,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Anhui Sheng,Anhui,31.861184,117.28492299,International reference laboratory,Confirmed,Domestic,Chicken,01/03/2011,01/03/2011,,
203233,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Anhui Sheng,Anhui,31.861184,117.28492299,International reference laboratory,Confirmed,Domestic,Chicken,01/03/2011,01/03/2011,,
203279,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Chongqing Shi,Chongqing,29.56301,106.551557,International reference laboratory,Confirmed,Domestic,Chicken,01/03/2011,01/03/2011,,
203308,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Hainan Sheng,Hainan,20.017378,110.349228999,International reference laboratory,Confirmed,Domestic,Chicken,01/03/2011,01/03/2011,,
203309,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Hainan Sheng,Hainan,20.017378,110.349228999,International reference laboratory,Confirmed,Domestic,Chicken,01/03/2011,01/03/2011,,
203352,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Henan Sheng,Henan,34.765515,113.753602,International reference laboratory,Confirmed,Domestic,Chicken,01/03/2011,01/03/2011,,
203389,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Henan Sheng,Henan,34.765515,113.753602,International reference laboratory,Confirmed,Domestic,Chicken,01/03/2011,01/03/2011,,
203392,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Henan Sheng,Henan,34.765515,113.753602,International reference laboratory,Confirmed,Domestic,Chicken,01/03/2011,01/03/2011,,
203457,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Ningxia Huizu Zizhiqu,Ningxia,38.4713179999,106.258753999,International reference laboratory,Confirmed,Domestic,Chicken,01/03/2011,01/03/2011,,
203486,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Shandong Sheng,Shandong,36.66853,119.295143999,International reference laboratory,Confirmed,Domestic,Chicken,01/03/2011,01/03/2011,,
203514,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Shanxi Sheng,Shanxi,37.873532,112.562398,International reference laboratory,Confirmed,Domestic,Chicken,01/03/2011,01/03/2011,,
160255,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,Bangladesh,Dhaka,Azad poultry farm,24.75784,90.4892,National authorities,Confirmed,Domestic,Chicken,27/02/2011,28/02/2011,,
161531,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,CIMAHPAR,-6.579383,106.830766,National authorities,Confirmed,Domestic,Chicken,25/02/2011,28/02/2011,,
161618,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Riau,DELIMA,0.489016,101.407,National authorities,Confirmed,Domestic,Chicken,25/02/2011,26/02/2011,,
161619,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Riau,SIDOMULYO BARAT,0.458066,101.401883,National authorities,Confirmed,Domestic,Chicken,25/02/2011,25/02/2011,,
161602,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sumatera Selatan,KEL. INDRALAYA RAYA,-3.2443,104.6606,National authorities,Confirmed,Domestic,Chicken,24/02/2011,24/02/2011,,
161498,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Daerah Istimewa Yogyakarta,KAMPUNG,-7.834983,110.6971,National authorities,Confirmed,Domestic,Chicken,23/02/2011,28/02/2011,,
160266,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Shrkia,el halwat,30.705,31.556,National authorities,Confirmed,Domestic,Chicken,22/02/2011,23/02/2011,,
160265,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menia,siwa,28.52,30.739,National authorities,Confirmed,Domestic,Chicken,21/02/2011,22/02/2011,,
161541,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,CANDI REJO,-7.671983,110.631733,National authorities,Confirmed,Domestic,Chicken,19/02/2011,23/02/2011,,
161528,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,JAGABAYA,-7.000006,107.000056,National authorities,Confirmed,Domestic,Chicken,15/02/2011,17/02/2011,,
160207,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,Bangladesh,Chittagong,Nasima poultry farm,21.48174,92.10782,National authorities,Confirmed,Domestic,Chicken,14/02/2011,16/02/2011,,
161562,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Bangka Belitung,DUL,-2.1635,106.13005,National authorities,Confirmed,Domestic,Chicken,12/02/2011,12/02/2011,,
161640,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sumatera Selatan,TABA JEMEKEH,-3.288683,102.88485,National authorities,Confirmed,Domestic,Chicken,12/02/2011,14/02/2011,,
161573,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Lampung,KARANG ANYAR,-5.25965,105.27375,National authorities,Confirmed,Domestic,Chicken,10/02/2011,16/02/2011,,
158676,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,Japan,Ooita,Nakatsu City,33.4459,131.1251,FAO officer,Confirmed,Wild,Crow,08/02/2011,08/02/2011,,
161576,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Lampung,TAJIMALELA,-5.808816,105.614966,National authorities,Confirmed,Domestic,Chicken,07/02/2011,08/02/2011,,
203178,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Jiangxi Sheng,Jiangxi,28.675697,115.909227999,International reference laboratory,Confirmed,Wild,Mallard,01/02/2011,01/02/2011,,
158384,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Fayoum,Sanhour El qeblia,29.30321,30.571836,National authorities,Confirmed,Domestic,Chicken,26/01/2011,27/01/2011,,
158550,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Fayoum,Sanhour El qeblia,29.41389,30.75778,National authorities,Confirmed,Domestic,Duck,26/01/2011,27/01/2011,,
158551,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Fayoum,Sanhour El qeblia,29.41389,30.75778,National authorities,Confirmed,Domestic,Chicken,26/01/2011,27/01/2011,,
158385,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menia,Tanouf,28.206684,30.915177,National authorities,Confirmed,Domestic,Turkey,24/01/2011,25/01/2011,,
158105,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Kafr El-Shikh,Shabas Omar,31.098,30.792,National authorities,Confirmed,Domestic,Chicken,21/01/2011,22/01/2011,,
160616,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Daerah Istimewa Yogyakarta,PENGKOK,-7.872066,110.495533,National authorities,Confirmed,Domestic,Chicken,20/01/2011,25/01/2011,,
158245,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,Republic of Korea,Chungchongnam-do,Panjeong-ri 2,36.541895,127.102782,National authorities,Confirmed,Domestic,Duck,18/01/2011,28/01/2011,0,0
203133,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Shandong Sheng,Shandong,36.66853,117.020358999,International reference laboratory,Confirmed,Domestic,Chicken,16/01/2011,16/01/2011,,
157949,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menoufia,el makatea,30.47,31.069,National authorities,Confirmed,Domestic,Chicken,11/01/2011,12/01/2011,,
157762,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,Republic of Korea,Chollanam-do,Naju,35.0160601,126.7107572,Media,Confirmed,Domestic,Duck,10/01/2011,11/01/2011,0,0
160610,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Daerah Istimewa Yogyakarta,WIROGUNAN,-7.806016,110.376266,National authorities,Confirmed,Domestic,Chicken,10/01/2011,12/01/2011,,
157777,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Dakahlia,Ezbet el kbeer,31.11334,31.3439,National authorities,Confirmed,Domestic,Duck,08/01/2011,09/01/2011,,
160522,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Lampung,PURWOSARI,-5.08565,105.299166,National authorities,Confirmed,Domestic,Chicken,06/01/2011,11/01/2011,,
157791,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Fayoum,Gerdo,29.29917,30.7097,National authorities,Confirmed,Domestic,Goose,03/01/2011,04/01/2011,,
160494,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Banten,RAWAARUM,-6.64595,106.014433,National authorities,Confirmed,Domestic,Chicken,01/01/2011,03/01/2011,,
203094,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,Hong Kong  SAR,Administrative unit not available,Hong Kong,22.396428,114.109497,International reference laboratory,Confirmed,Domestic,Chicken,01/01/2011,01/01/2011,,
203114,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Jiangsu Sheng,Jiangsu,32.061707,118.763232,International reference laboratory,Confirmed,Domestic,Chicken,01/01/2011,01/01/2011,,
160515,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Lampung,PEKONDOH GEDUNG,-5.420316,105.0399,National authorities,Confirmed,Domestic,Chicken,28/12/2010,04/01/2011,,
158130,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Lampung,BAGELEN,-5.376316,105.101566,National authorities,Confirmed,Domestic,Chicken,27/12/2010,31/12/2010,,
157554,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Dakahlia,Kafr El Abhar,31.048825,31.528706,FAO Field Officer,Confirmed,Domestic,Unspecified Bird,13/12/2010,14/12/2010,,
158620,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,JETAK,-7.387783,110.488166,National authorities,Confirmed,Domestic,Chicken,24/11/2010,26/11/2010,,
158600,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Banten,KADUBERA,-6.458933,105.921433,National authorities,Confirmed,Domestic,Chicken,22/11/2010,23/11/2010,,
202988,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Anhui Sheng,Anhui,31.861184,117.28492299,International reference laboratory,Confirmed,Domestic,Chicken,01/11/2010,01/11/2010,,
203018,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Jiangsu Sheng,Jiangsu,32.061707,118.763232,International reference laboratory,Confirmed,Domestic,Chicken,01/11/2010,01/11/2010,,
157090,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Qena,Al gezereya,26.033,32.783,National authorities,Confirmed,Domestic,Unspecified Bird,27/10/2010,28/10/2010,,
157359,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,JATIPURO,-7.75112,111.0209,National authorities,Confirmed,Domestic,Chicken,01/10/2010,01/10/2010,,
156650,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Fayoum,Ezbet Klemsha,29.21,30.854,National authorities,Confirmed,Domestic,Unspecified Bird,22/09/2010,23/09/2010,,
156647,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Kalyoubia,Beltan,30.381,31.16,National authorities,Confirmed,Domestic,Unspecified Bird,20/09/2010,21/09/2010,,
156289,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Gharbia,Natay,30.733,31.117,National authorities,Confirmed,Domestic,Chicken,19/08/2010,20/08/2010,,
156667,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Bengkulu,MEKAR SARI,-3.589,102.63115,National authorities,Confirmed,Domestic,Chicken,10/08/2010,10/08/2010,,
156661,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Banten,TAKTAKAN,-6.131906,106.099292,National authorities,Confirmed,Domestic,Chicken,06/08/2010,10/08/2010,,
156177,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Giza,Kafr Hakim,30.03167,31.11194,National authorities,Confirmed,Domestic,Unspecified Bird,26/07/2010,27/07/2010,,
156318,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sulawesi Selatan,CAILE,-5.54991,120.18641,National authorities,Confirmed,Domestic,Chicken,15/07/2010,19/07/2010,,
156171,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Giza,Farghousa,29.825055,31.237321,National authorities,Confirmed,Domestic,Duck,11/07/2010,12/07/2010,,
156274,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Qena,Elsheikh Ali,26.15,32.376,National authorities,Confirmed,Domestic,Duck,06/07/2010,08/07/2010,,
156170,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Damietta,Gheit elnassra,31.41333,31.83389,National authorities,Confirmed,Domestic,Chicken,30/06/2010,02/07/2010,,
156270,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menoufia,Kamshoush,30.614,30.945,National authorities,Confirmed,Domestic,Unspecified Bird,16/06/2010,17/06/2010,,
155846,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Daerah Istimewa Yogyakarta,SRIGADING,-7.986951,110.283668,National authorities,Confirmed,Domestic,Chicken,09/06/2010,14/06/2010,,
155825,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sumatera Barat,SINGKARAK,-0.6884,100.592642,National authorities,Confirmed,Domestic,Chicken,03/06/2010,04/06/2010,,
155833,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Lampung,CIPADANG,-5.415069,105.076723,National authorities,Confirmed,Domestic,Chicken,31/05/2010,07/06/2010,,
155398,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,TRENGGULI,-7.556537,111.128995,National authorities,Confirmed,Domestic,Chicken,28/05/2010,29/05/2010,,
154924,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Giza,Ezbet Elnakhl  Elbadrashin District,29.82506,31.23732,National authorities,Confirmed,Domestic,Duck,25/05/2010,26/05/2010,,
155079,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,China,Xizang Zizhiqu,Shuanghu,33.188515,88.8832642,National authorities,Confirmed,Wild,Wigeon,15/05/2010,09/06/2010,,
155388,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,RANGKAPAN JAYA BARU,-6.40865,106.789604,National authorities,Confirmed,Domestic,Chicken,05/05/2010,08/05/2010,,
154406,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Lao People's Democratic Republic,Vientiane capital,Xaythany,18.1328,102.68852,National authorities,Confirmed,Domestic,Chicken,27/04/2010,14/05/2010,,
154492,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,KERTEN,-7.78645,110.590482,National authorities,Confirmed,Domestic,Chicken,21/04/2010,24/04/2010,,
153470,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Viet Nam,Quang Ninh,Viet hung  Ha Long Town,20.99497,106.9682,National authorities,Confirmed,Domestic,Duck,13/04/2010,19/04/2010,,
154443,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,SUKAJAYA,-6.905447,107.894252,National authorities,Confirmed,Domestic,Chicken,07/04/2010,12/04/2010,,
154121,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Lampung,GEMOLONG,-5.659074,105.50463,National authorities,Confirmed,Domestic,Chicken,18/03/2010,18/03/2010,,
154100,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sumatera Selatan,AIR PAOH,-4.116233,104.184766,National authorities,Confirmed,Domestic,Chicken,12/03/2010,12/03/2010,,
152866,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Beni Suef,Belfia,29.339107,31.089546,National authorities,Confirmed,Domestic,Duck,10/03/2010,11/03/2010,,
152868,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Kafr El-Shikh,Bab elsetein,31.25833,31.17778,National authorities,Confirmed,Domestic,Chicken,07/03/2010,08/03/2010,,
152849,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Menia,Elamaria Elgharbia,27.62444,30.87556,National authorities,Confirmed,Domestic,Duck,05/03/2010,05/03/2010,,
154073,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Tengah,DAWAGUNG,-7.246706,110.43176,National authorities,Confirmed,Domestic,Chicken,04/03/2010,04/03/2010,,
154057,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Lampung,KEDEN,-5.536796,105.53622,National authorities,Confirmed,Domestic,Chicken,03/03/2010,03/03/2010,,
154099,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,KARANGBANGUN,-7.008191,108.456418,National authorities,Confirmed,Domestic,Chicken,01/03/2010,01/03/2010,,
202940,Influenza - Avian,H9N2 LPAI,Asia,Eastern Asia,China,Guangdong Sheng,Guangdong Sheng,22.889451,112.430983,International reference laboratory,Confirmed,Wild,Duck,01/03/2010,01/03/2010,,
152358,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Behera,Kafr Daoud,30.36528,30.47361,National authorities,Confirmed,Domestic,Duck,21/02/2010,22/02/2010,,
153696,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Banten,BANJARNEGARA,-6.028633,105.99755,National authorities,Confirmed,Domestic,Chicken,16/02/2010,18/02/2010,,
153699,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Jawa Barat,PRANGGONG,-6.342833,108.22905,National authorities,Confirmed,Domestic,Chicken,16/02/2010,18/02/2010,,
152093,Influenza - Avian,H5N1 HPAI,Africa,Northern Africa,Egypt,Dakahlia,Ezbet Elabid Village,30.946,31.561,National authorities,Confirmed,Domestic,Chicken,09/02/2010,10/02/2010,,
151879,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Viet Nam,Ha Tinh,Thach Hoi,18.329,105.993,National authorities,Confirmed,Domestic,Chicken,07/02/2010,09/02/2010,,
